Meals-on-Wheels for Seniors @ Thye Hua Kwan by SG Cares Volunteer Centre at Geylang,Support and assist in delivering meals (lunch/dinner) to the seniors around MacPherson area (Circuit Road/Pipit Road). (Suitable for Youth Corps Community Internship - please indicate YCCS)
Dialysis Centre Volunteer @ Foo Hai - NKF Dialysis Centre by SG Cares Volunteer Centre at Geylang,Support centre operations by assisting seniors and kidney patients (patients undergoing haemodialysis).
Computer Literacy (member) #NDP2022 #DoingGood #22DaysPeople by Social Health Growth Ltd,"Teaching computer literacy and IT smart mobile to the single mother, single parent, elderly and unwed mother. Equip them with digital transformation skills and relevant computer literacy knowledge. Join our teaching session now. Create and develop a ECO system before the national day. #NDP2022 #DoingGood #22DaysPeople Circuit road centre Blk 71 Circuit road RC Zone C - Monday (7.30pm to 9.30pm) and Tuesday (7.30pm to 9.30pm) Bukit Merah Centre Bukit Merah Community Club - Sat (1pm to 3.30pm)"
[E3] Active Farming @Pasir Ris Sport Centre,Team Nila is required to help maintain the farm at Pasir Ris Sports Centre.
[C4] Wheelchair Rugby [April - June],Team Nila is supporting our Giving Platform - SportCares in Wheelchair Rugby to engage our beneficiaries through sports.
[E3] Ready Steady & Square Stepping Programmes (Jun-Dec'22),Team Nila will be assisting the sport centre staff to facilitate the exercises in the programmes.
Tech Do Good Laptop Distribution and Engagement by Infocomm Media Development Authority,"Tech Do Good is looking for volunteers to assist in distribution of refurbished laptops to low-income families and teach simple steps to the beneficiaries on how to operate them. As a ground-up initiative in support of the Digital for Life movement, Tech Do Good aims to support underprivileged communities in Singapore with digital devices."
Care Support by Sathya Sai Social Service (Singapore),"Tembusu Eldercare Centre (TEC) is a day centre that provides elderly who are frail, with medical and nursing care. The Care Support role will assist care staff during lunchtime in areas such as giving out meals, feeding, purchasing groceries for seniors, to provide companionship and support to seniors. For more information on Sathya Sai Social Service (4S), visit www.4s.org.sg."
(Temporarily Suspended) Back to Balance by Otolith Enrichment,"Temporarily Suspended w.e.f. 9th March 2022. Back to Balance is an initiative to help Otolith Enrichment get its finances back in balance after spending close to 80% of its revenue in 2019 on community initiatives. To continue growing our green initiatives such as the Sustainability@Tampines Park and Community Aquaponics Project @ AMK Industrial Park 2, we will be using this project to raise funds. Volunteers will be engaged in setting up and maintaining urban farming systems at our HQ @ Lorong Chencharu while learning about hydroponics."
VO Opp Test,Testing long opportunity for VO
Institute of Mental Health (IMH) Volunteering by Matchsticks of IMH,"Thank you for your interest in wanting to volunteer with Matchsticks of IMH, a youth volunteering group based in the Institute of Mental Health! Before you embark on your journey with us, please note that you have to go through a 3 hours long volunteer orientation programme before you can start volunteering in the wards. Do note that we have resumed our physical volunteering sessions and are only looking for volunteers who can travel down to IMH for sessions."
Befriending & Buddying Programme by Sathya Sai Social Service (Singapore),"The aim of the Befriending & Buddying Programme is to befriend and engage seniors through home/centre visits, and to encourage them to participate in social wellness programmes. Overall, we seek to enrich the lives of seniors, by providing psycho-emotional support and relieving loneliness. For more information on Sathya Sai Social Service (4S), visit www.4s.org.sg. Follow Tembusu Eldercare Service on social media. Like us on Facebook (www.facebook.com/4s.tembusueldercare)."
Family Befriender #NDP2022 #DoingGood #22DaysPeople by SG Cares Volunteer Centre at Bedok,The aim of the befriending is to provide families and children in need with the tools to improve their circumstances and lead more fulfilling lives. We seek to foster independence so that they do not have to face their challenges alone.
Caring Assistance from Neighbours (CAN) - Thye Hua Kwan Moral Charities by SG Cares Volunteer Centre @ Bukit Merah,The Caring Neighbour Network (CAN) provides social support to vulnerable seniors with no or low family support and at risk of isolation and depression. The volunteers will conduct home visits to: 1. Look out for signs of overall physical and mental well-being 2. Provide emotional support 3. Check if seniors have had their medications and remind them of their medical appoitments
Handyman Facilitator by SG Cares Volunteer Centre at Sengkang,"The centre will like to expose seniors to different skills and they are thinking of getting a volunteer good in handyman or woodwork to have the seniors try new activities (eg. building a chair, etc). Even if you are not skilled in woodwork but in some other skills that are hands-on, please do sign up too!"
Lifeskills Kaki by SG Cares Volunteer Centre at Sengkang,The centre will like to have skilled volunteers to share self-care and lifeskills tips to the seniors to enrich their lives.
Visit Seniors in Daycare Centre (Weekdays or Weekend) by SG Cares Volunteer Centre at Kreta Ayer,"The Elderly Daycare Centre provides community care for physically frail seniors in need of supervision, as well as seniors with dementia. With volunteers coming in as friendly faces to accompany them through their daycare activities and engage them in conversation long-term, it would bring immense joy and warmth into the lives of these seniors."
Dementia Senior Befriender by SG Cares Volunteer Centre at Sengkang,The female senior has dementia and will like to have volunteers to accompany her (chit-chat and do activities) to slow down her dementia.
